[INFO] [1776691607.771806069] [tag_localization]: tag_localization started
[INFO] [1776691607.772639344] [tag_localization]: detections_topic=/aruco/detections_json
[INFO] [1776693093.129143573] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693093.611289554] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693093.971555847] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693094.360942148] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693094.802600363] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693095.258660286] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693095.615834021] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693095.963219489] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693096.456458530] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693096.765979349] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693097.098528000] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693097.415395988] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693097.773580423] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693098.144845240] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693098.587774693] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693099.016782917] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693099.565636267] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693099.923765001] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693100.341424355] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693100.886191411] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693101.253740507] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693101.570051574] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693102.043303217] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693102.867995388] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693103.326670213] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693103.649986377] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693104.050769686] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693104.490270475] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693104.990405065] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693105.330168910] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693105.735850993] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693106.265732108] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693106.718916167] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693107.142973533] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693107.965374353] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693108.477465963] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693109.665648786] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693110.107691512] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693110.801352586] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693111.277950462] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693111.697128948] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693112.225645390] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693112.774938938] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693113.239527466] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693114.143874940] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693114.554646302] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693115.051600602] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693115.345736617] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693116.076266873] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693116.443728222] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693116.811755550] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693117.360508975] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693118.978366945] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693119.611602431] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693120.001516637] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693120.509839852] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693120.935788924] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693121.293206214] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693121.621149497] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693122.132710734] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693122.679327305] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693123.820698106] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693124.238202981] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693124.666915784] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693125.041008330] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693125.659376338] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693125.954121153] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693126.832268866] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693127.818795916] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693128.845903478] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693129.363146918] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693130.076062018] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693131.092880189] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693132.196003746] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693132.870230368] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693133.433235927] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693133.804621048] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693134.156467206] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693134.481854712] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693135.026566157] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693135.379636532] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693136.042914228] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693138.403761466] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693139.412517357] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693139.753362645] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693140.156031770] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693141.184637182] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693141.500159777] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693142.190587851] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693142.874048608] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693143.329820298] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693143.970137465] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693144.341994572] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693145.527062510] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693146.069842937] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693146.728934481] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693148.792948022] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693149.302094502] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693149.683643881] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693150.590363388] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693151.227978965] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693151.921743777] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693152.346873749] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693152.649965909] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693153.087661007] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693153.724001556] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693154.278978360] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693155.661635072] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693156.726261843] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693157.153866863] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693157.554319473] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693159.233535814] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693159.917662663] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693160.252699769] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693160.585229832] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693161.023287064] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693161.420904599] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693161.794258784] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693162.257800898] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693162.704438721] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693163.388071799] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693163.724293142] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693164.216289364] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693164.610563435] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693167.862633459] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693168.195674894] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693168.720849038] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693169.429635117] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693169.896002186] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693170.295561125] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693170.781841360] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693171.398154505] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693171.903454745] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693172.232473405] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693172.589770007] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693172.908256921] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693173.844162791] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693174.205811985] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693174.781855840] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.075, yaw=124.9 deg
[INFO] [1776693175.088752217] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693175.407483557] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693175.728559737] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
[INFO] [1776693176.112642938] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.403, y=-0.072, yaw=124.8 deg
